Timestamp,CPU usage [MHZ],CPU capacity provisioned
2013-08-09 15:00:00,8072110.751483253,46814371.5404977
2013-08-09 16:00:00,5812760.7478738725,46814371.55507772
2013-08-09 17:00:00,3336236.263933437,46543407.701884754
2013-08-09 18:00:00,2310616.819114001,46814371.61149175
2013-08-09 19:00:00,2313374.586749102,46814371.61222374
2013-08-09 20:00:00,5844114.910484728,46814371.611779734
2013-08-09 21:00:00,3473768.7773507074,46814371.61153972
2013-08-09 22:00:00,2136706.1721793255,46814371.611491725
2013-08-09 23:00:00,1908350.4624678495,46814371.60153973
2013-08-10 00:00:00,4259827.95405311,46814371.62131271
2013-08-10 01:00:00,5192855.647726321,46814371.61959572
2013-08-10 02:00:00,2752102.706155143,46814371.62470567
2013-08-10 03:00:00,2115682.8259234456,46814371.6229667
2013-08-10 04:00:00,2405215.127933428,46814371.65260769
2013-08-10 05:00:00,5857916.517079848,46814371.73260966
2013-08-10 06:00:00,3511667.4073838433,46814371.76021269
2013-08-10 07:00:00,2145186.048186554,46814371.76294468
2013-08-10 08:00:00,2095772.3305407055,46814371.74368867
2013-08-10 09:00:00,4620731.007671969,46814371.78290771
2013-08-10 10:00:00,5226235.739675058,46814371.78281669
2013-08-10 11:00:00,2660320.9611164886,46814371.72896569
2013-08-10 12:00:00,2680999.2478568647,46814371.71813071
2013-08-10 13:00:00,2146758.9902485586,46814371.721148685
2013-08-10 14:00:00,2256288.2466933257,46814371.72486869
2013-08-10 15:00:00,2146576.551252956,46814371.73869765
2013-08-10 16:00:00,2239186.6526128575,46814371.77079765
2013-08-10 17:00:00,2215086.472701651,46814371.73637167
2013-08-10 18:00:00,2196796.336208052,46814371.7554917
2013-08-10 19:00:00,2146348.472223033,46814371.791133694
2013-08-10 20:00:00,3842081.685513483,46814371.75172667
2013-08-10 21:00:00,6298414.928226817,46814371.783079706
2013-08-10 22:00:00,3374077.680236129,46814371.800103754
2013-08-10 23:00:00,5548010.996999738,46814371.80045574
2013-08-11 00:00:00,5315931.221808681,46814371.79777975
2013-08-11 01:00:00,1738568.3953273,46814371.800311744
2013-08-11 02:00:00,1605101.814008737,46814371.80013573
2013-08-11 03:00:00,1484227.8240823878,46814371.800311744
2013-08-11 04:00:00,1546327.2330426907,46814371.800311744
2013-08-11 05:00:00,1463193.0201585141,46814371.800311744
2013-08-11 06:00:00,1481282.2261128128,46814371.800362736
2013-08-11 07:00:00,1480913.4002865495,46814371.800923735
2013-08-11 08:00:00,1810162.5409302246,46814371.8047277
2013-08-11 09:00:00,2380965.939908756,46814371.81541981
2013-08-11 10:00:00,2558230.683452145,46814371.77049774
2013-08-11 11:00:00,2450873.184416418,46814371.762643754
2013-08-11 12:00:00,2326258.414127273,46814371.78073973
2013-08-11 13:00:00,2401600.7303515654,46814371.78264272
2013-08-11 14:00:00,2535395.8957312503,46814371.73810374
2013-08-11 15:00:00,2402747.5523551228,46814371.7207547
2013-08-11 16:00:00,2479338.9697919874,46814371.71569575
2013-08-11 17:00:00,2292992.295866502,46814371.71014074
2013-08-11 18:00:00,2324702.620334324,46814371.68617373
2013-08-11 19:00:00,2186244.5833888734,46814371.66718271
2013-08-11 20:00:00,2345343.078225611,46814371.62088774
2013-08-11 21:00:00,2414747.625705583,46814371.63894973
2013-08-11 22:00:00,1653757.256055912,46814371.66880373
2013-08-11 23:00:00,1460505.109039904,46814371.667571746
2013-08-12 00:00:00,1500029.1199192407,46814371.66669175
2013-08-12 01:00:00,1490800.4490640978,46814371.63702774
2013-08-12 02:00:00,1397917.2139650625,46814371.63702774
2013-08-12 03:00:00,1386780.1506158947,46814371.63702774
2013-08-12 04:00:00,1350350.799285342,46814371.63702774
2013-08-12 05:00:00,1283213.6093349755,46814371.63702774
2013-08-12 06:00:00,1313434.2291998004,46814371.63698374
2013-08-12 07:00:00,1860304.867062585,46814371.61510768
2013-08-12 08:00:00,2113581.11562173,46814371.59084874
2013-08-12 09:00:00,2255045.3946153703,46814371.52175282
2013-08-12 10:00:00,2332483.4872121844,46751569.52367178
2013-08-12 11:00:00,3486398.9102494153,46814371.63369673
2013-08-12 12:00:00,4037780.307251419,46814371.685925715
2013-08-12 13:00:00,4789851.803309766,46814371.741530746
2013-08-12 14:00:00,3243862.37116295,46814371.75718471
2013-08-12 15:00:00,5030820.224042097,46814371.745615706
2013-08-12 16:00:00,9827424.669460412,46814371.763178706
2013-08-12 17:00:00,10003187.466406008,46814371.72820069
2013-08-12 18:00:00,9832495.42871473,46814371.7181857
2013-08-12 19:00:00,10062337.132554336,46814371.69198565
2013-08-12 20:00:00,10332705.304891651,46814371.70234559
2013-08-12 21:00:00,10119634.62146907,46814371.71866667
2013-08-12 22:00:00,9607225.583911417,46814371.7791917
2013-08-12 23:00:00,9322957.122519206,46814371.76230974
2013-08-13 00:00:00,9380786.788651306,46814371.76434474
2013-08-13 01:00:00,9413448.049942803,46814371.77553869
2013-08-13 02:00:00,9321348.586194532,46814371.77961861
2013-08-13 03:00:00,9396943.234885944,46814371.77487263
2013-08-13 04:00:00,9218405.942205528,46626185.78602877
2013-08-13 05:00:00,9584426.335069343,46814371.82875069
2013-08-13 06:00:00,9944496.34704935,46814371.78281371
2013-08-13 07:00:00,11464186.441482875,46814371.73780165
2013-08-13 08:00:00,11353872.456693746,46814371.717586696
2013-08-13 09:00:00,11076356.882701693,46814371.71952872
2013-08-13 10:00:00,10559875.425048258,46814371.78255665
2013-08-13 11:00:00,10216966.571378354,46814371.79458761
2013-08-13 12:00:00,7605509.19651284,46814371.80056565
2013-08-13 13:00:00,10380998.644967286,46814371.80845961
2013-08-13 14:00:00,10647958.351106599,46730915.67529969
2013-08-13 15:00:00,10432130.21815831,46814371.71202168
2013-08-13 16:00:00,9673036.301799757,46814371.727075614
2013-08-13 17:00:00,9962241.109775728,46814371.73694476
2013-08-13 18:00:00,9996022.172623076,46814371.69017576
2013-08-13 19:00:00,9590716.163861101,46814371.70359574
2013-08-13 20:00:00,8732051.181821205,46814371.72336775
2013-08-13 21:00:00,7389118.376388352,46814371.71276462
2013-08-13 22:00:00,6966096.392498329,46814371.69685868
2013-08-13 23:00:00,6407350.920964219,46814371.68359471
2013-08-14 00:00:00,5854555.6148399,46814371.62632671
2013-08-14 01:00:00,4661051.610911344,46814371.63131477
2013-08-14 02:00:00,3205904.6789110564,46814371.6610478
2013-08-14 03:00:00,2777774.4416149156,46814371.56247177
2013-08-14 04:00:00,2459846.8340284694,46814371.543556675
2013-08-14 05:00:00,1866546.1501603234,46814371.5842647
2013-08-14 06:00:00,2353973.7486122013,46814371.55827065
2013-08-14 07:00:00,3270762.2672401536,46814371.52753971
2013-08-14 08:00:00,2894018.450942057,46814371.57101481
2013-08-14 09:00:00,2031499.3984949207,46814371.60004676
2013-08-14 10:00:00,2412735.127528641,46814371.54906473
2013-08-14 11:00:00,3330222.341891401,46814371.530901834
2013-08-14 12:00:00,3539602.329907073,46814371.541965745
2013-08-14 13:00:00,2317316.3244513287,46814371.55998073
2013-08-14 14:00:00,2317756.7249193704,46814371.59574577
2013-08-14 15:00:00,2505176.2014351967,46814371.60707972
2013-08-14 16:00:00,2492198.6141323936,46814371.610296704
2013-08-14 17:00:00,3056747.7174745603,46814371.6020638
2013-08-14 18:00:00,3470414.847398042,46814371.637573764
2013-08-14 19:00:00,2938635.9574077013,46814371.64261279
2013-08-14 20:00:00,2044260.129353861,46814371.63678777
2013-08-14 21:00:00,1843038.5098820333,46814371.63099378
2013-08-14 22:00:00,1958726.1207172023,46814371.6407678
2013-08-14 23:00:00,1844646.490210155,46814371.6328458
2013-08-15 00:00:00,2046531.2772514601,46814371.637387805
2013-08-15 01:00:00,2035569.393189619,46814371.64354782
2013-08-15 02:00:00,2072646.5094775364,46814371.66451776
2013-08-15 03:00:00,1897880.751775971,46814371.65909175
2013-08-15 04:00:00,2004014.08034302,46814371.65544172
2013-08-15 05:00:00,1877839.4966882456,46814371.66755572
2013-08-15 06:00:00,1746415.712985036,46814371.66657775
2013-08-15 07:00:00,1883553.1477164752,46814371.66241574
2013-08-15 08:00:00,1815148.717252367,46814371.66239179
2013-08-15 09:00:00,1713847.004395148,46824771.670518786
2013-08-15 10:00:00,1873729.2314358084,46845571.66549779
2013-08-15 11:00:00,2641013.498484155,46845571.71770874
2013-08-15 12:00:00,2142568.144580287,46845571.6480747
2013-08-15 13:00:00,1780809.763349243,46845571.64274872
2013-08-15 14:00:00,4398072.153988671,46845571.67846574
2013-08-15 15:00:00,4863860.777442441,46772369.69738979
2013-08-15 16:00:00,5492827.180117372,46845571.733407736
2013-08-15 17:00:00,4745737.169244578,46845571.80290375
2013-08-15 18:00:00,5035516.4912824575,46845571.80166775
2013-08-15 19:00:00,5356155.372771655,46845571.80166775
2013-08-15 20:00:00,4750029.695366065,46845571.80189272
2013-08-15 21:00:00,8931568.890036004,46845571.79889172
2013-08-15 22:00:00,9521649.234340794,46845571.78424573
2013-08-15 23:00:00,6433218.678563699,46845571.768001735
2013-08-16 00:00:00,5172135.994716684,46845571.77835174
2013-08-16 01:00:00,5820878.903757312,46845571.77835174
2013-08-16 02:00:00,6421770.543344997,46845571.77835174
2013-08-16 03:00:00,5946703.103658542,46845571.78126675
2013-08-16 04:00:00,8619177.663470333,46845571.78153174
2013-08-16 05:00:00,8706163.589880861,46845571.78153174
2013-08-16 06:00:00,10830816.20790892,46845571.761209756
2013-08-16 07:00:00,11165755.321412979,46845571.772786774
2013-08-16 08:00:00,11236388.515497243,46845571.786511794
2013-08-16 09:00:00,9901470.42658937,46741571.8084858
2013-08-16 10:00:00,8171490.308073946,46521619.7308358
2013-08-16 11:00:00,6474092.056075021,46595971.82987583
2013-08-16 12:00:00,6834198.732148256,46307377.786528915
2013-08-16 13:00:00,6728855.563934469,46595971.95124984
2013-08-16 14:00:00,6573973.58390283,46595971.95408981
2013-08-16 15:00:00,9096356.032490125,46505797.891204834
2013-08-16 16:00:00,12565384.404801508,46595972.01077186
2013-08-16 17:00:00,10721598.593814323,46595972.026166774
2013-08-16 18:00:00,8749726.265849067,46595972.03349982
2013-08-16 19:00:00,6450222.020752234,46595972.04103182
2013-08-16 20:00:00,9648480.741222734,46595972.045269795
2013-08-16 21:00:00,12219781.916474415,46595972.0290558
2013-08-16 22:00:00,11584178.573132692,46595971.93125379
2013-08-16 23:00:00,10261483.5825974,46595971.84169876
2013-08-17 00:00:00,11797379.712493394,46595971.826591715
2013-08-17 01:00:00,11958349.540847018,46595971.824015744
2013-08-17 02:00:00,12045245.84249799,46595971.78762775
2013-08-17 03:00:00,10182637.645266984,46595971.780279815
2013-08-17 04:00:00,7768548.014943533,46595971.8039478
2013-08-17 05:00:00,4155049.605362341,46502371.86553587
2013-08-17 06:00:00,4128269.8612728356,46595971.850926824
2013-08-17 07:00:00,4823531.9524300415,46595971.722507864
2013-08-17 08:00:00,2291122.056980407,46595971.81844583
2013-08-17 09:00:00,4427986.632500904,46595971.730375834
2013-08-17 10:00:00,6316164.888527492,46595971.7012798
2013-08-17 11:00:00,8350483.335765207,46595971.627187796
2013-08-17 12:00:00,5566498.143213672,46595971.63500981
2013-08-17 13:00:00,9090334.941268904,46595971.65718383
2013-08-17 14:00:00,9647768.816578677,46595971.71781583
2013-08-17 15:00:00,11031893.3861194,46595971.84387181
2013-08-17 16:00:00,10235859.518636292,46595971.84387181
2013-08-17 17:00:00,9602814.688176582,46595971.843860805
2013-08-17 18:00:00,9690670.457372328,46595971.84373981
2013-08-17 19:00:00,9561439.352347197,46595971.84373981
2013-08-17 20:00:00,9572857.944128465,46595971.84373981
2013-08-17 21:00:00,9556716.474818185,46595971.84373981
2013-08-17 22:00:00,9654554.342735484,46595971.84373981
2013-08-17 23:00:00,9672101.494270034,46595971.841399804
2013-08-18 00:00:00,9680259.300890017,46595971.8406198
2013-08-18 01:00:00,9635874.592979075,46595971.8406198
2013-08-18 02:00:00,9457394.697942844,46595971.851963796
2013-08-18 03:00:00,8477888.48761766,46595971.85597981
2013-08-18 04:00:00,7474892.662462282,46595971.85597981
2013-08-18 05:00:00,6123410.73831757,46595971.84268484
2013-08-18 06:00:00,5544083.832029755,46595971.84625985
2013-08-18 07:00:00,5238252.419536852,46595971.849076875
2013-08-18 08:00:00,4986505.89943702,46595971.85297689
2013-08-18 09:00:00,4858534.8037585,46595971.85890788
2013-08-18 10:00:00,4849954.718660833,46595971.85890788
2013-08-18 11:00:00,4945717.727378402,46595971.85890788
2013-08-18 12:00:00,4887994.353665718,46595971.85890788
2013-08-18 13:00:00,9574222.28971249,46595971.907684885
2013-08-18 14:00:00,9750202.081041984,46595971.93209589
2013-08-18 15:00:00,8863621.701138224,46595971.913369946
2013-08-18 16:00:00,7940501.360057101,46595971.91873896
2013-08-18 17:00:00,6149184.522249945,46595971.97195997
2013-08-18 18:00:00,3693334.4265542165,46595971.97062798
2013-08-18 19:00:00,2603884.2732112966,46595971.93366399
2013-08-18 20:00:00,2194679.5070891245,46521293.709191
2013-08-18 21:00:00,1859574.1035613131,46595971.95525597
2013-08-18 22:00:00,1612658.2500162183,46595971.95525597
2013-08-18 23:00:00,1805785.2805956078,46595971.95525597
2013-08-19 00:00:00,9110726.919365145,46486771.99121298
2013-08-19 01:00:00,9289665.574116705,46595971.96940997
2013-08-19 02:00:00,9239103.449778082,46595971.95961798
2013-08-19 03:00:00,9231127.537750335,46595971.959939964
2013-08-19 04:00:00,9185567.08154333,46595971.96015998
2013-08-19 05:00:00,8492351.446972083,46595971.955751985
2013-08-19 06:00:00,6439259.053449498,46595971.94920402
2013-08-19 07:00:00,6321881.987897724,46595971.91645603
2013-08-19 08:00:00,6218389.863933951,46595971.911016025
2013-08-19 09:00:00,5115707.055078323,46595971.967640005
2013-08-19 10:00:00,3408749.6883499827,46506260.00380592
2013-08-19 11:00:00,3605085.0077043474,46595971.98249388
2013-08-19 12:00:00,3326447.0576060987,46595972.00585878
2013-08-19 13:00:00,2322508.6134184957,46595972.03945477
2013-08-19 14:00:00,2458867.6695033456,46595972.079648755
2013-08-19 15:00:00,5982965.842637193,46519896.09172784
2013-08-19 16:00:00,11504022.342423894,46595972.04235983
2013-08-19 17:00:00,11696174.00989241,46595972.037703834
2013-08-19 18:00:00,11268755.58100313,46595972.05162388
2013-08-19 19:00:00,11970748.694415351,46595972.0351439
2013-08-19 20:00:00,12353790.358854238,46595972.014373876
2013-08-19 21:00:00,12198997.547480656,46595972.00975987
2013-08-19 22:00:00,10908079.920365397,46595972.0196199
2013-08-19 23:00:00,9675830.556237295,46595972.045471884
2013-08-20 00:00:00,9605976.933987107,46595972.06016487
2013-08-20 01:00:00,9219778.55763925,46595972.05028084
2013-08-20 02:00:00,8024149.521890693,46595972.06603385
2013-08-20 03:00:00,6505817.259515602,46595972.06556384
2013-08-20 04:00:00,4766842.19115048,46595972.02846588
2013-08-20 05:00:00,3000740.364039099,46595972.03890394
2013-08-20 06:00:00,2317371.8869339814,46595972.03841296
2013-08-20 07:00:00,11233622.489758803,46595971.95622496
2013-08-20 08:00:00,11931778.493831128,46560859.86738002
2013-08-20 09:00:00,12182756.876526127,46531873.85211103
2013-08-20 10:00:00,11972744.887969794,46388851.476956
2013-08-20 11:00:00,12154083.754893988,46399825.90034809
2013-08-20 12:00:00,9954567.187630018,46595971.89854904
2013-08-20 13:00:00,10043676.606436368,46595971.84694601
2013-08-20 14:00:00,6924495.407508832,46595971.85487594
2013-08-20 15:00:00,9182717.476288186,46402443.749698006
2013-08-20 16:00:00,9060724.956520317,46537013.970804885
2013-08-20 17:00:00,9027347.566109102,46595972.023778856
2013-08-20 18:00:00,8895758.456900328,46595972.01113189
2013-08-20 19:00:00,9629423.549956622,46595972.03824694
2013-08-20 20:00:00,7936935.001674332,46595972.08803295
2013-08-20 21:00:00,5792572.492393332,46595972.08846794
2013-08-20 22:00:00,5414353.702313069,46569638.08608196
2013-08-20 23:00:00,5018793.834831764,46595972.06388796
2013-08-21 00:00:00,5068938.75625647,46595972.07724796
2013-08-21 01:00:00,5058304.236346329,46595972.07724796
2013-08-21 02:00:00,5020129.135975889,46595972.07724796
2013-08-21 03:00:00,4928775.887947371,46595972.07724796
2013-08-21 04:00:00,4855627.971137712,46595972.07724796
2013-08-21 05:00:00,5024540.321861641,46595972.07724796
2013-08-21 06:00:00,4967226.271689821,46595972.07676798
2013-08-21 07:00:00,5812572.302332447,46595972.078121945
2013-08-21 08:00:00,5390984.335879117,46595971.970767945
2013-08-21 09:00:00,5305726.371802218,46595971.84853993
2013-08-21 10:00:00,5555774.354080492,46595971.84853993
2013-08-21 11:00:00,5341652.059398932,46595971.85102794
2013-08-21 12:00:00,5677442.186888083,46516969.896823965
2013-08-21 13:00:00,5931358.71084674,46595971.977215976
2013-08-21 14:00:00,5608694.179196186,46595971.97623198
2013-08-21 15:00:00,5985593.647710365,46595971.97623198
2013-08-21 16:00:00,5514163.741287907,46595971.971659936
2013-08-21 17:00:00,7099190.440812471,46595971.956659965
2013-08-21 18:00:00,7929030.738846328,46595972.00245597
2013-08-21 19:00:00,6468523.455397034,46595972.01820399
2013-08-21 20:00:00,7411939.4098871425,46595972.01665198
2013-08-21 21:00:00,10719831.923071086,46590772.00880994
2013-08-21 22:00:00,8445930.69177577,46595971.99192495
2013-08-21 23:00:00,9497645.692034101,46595971.99092393
2013-08-22 00:00:00,9060828.288189488,46595971.99207595
2013-08-22 01:00:00,9542462.391470386,46595971.99180697
2013-08-22 02:00:00,8155595.112968052,46595971.991831966
2013-08-22 03:00:00,7421735.386820661,46595971.991831966
2013-08-22 04:00:00,7332557.2688175095,46595971.991831966
2013-08-22 05:00:00,7004568.978570662,46595971.991831966
2013-08-22 06:00:00,8256891.996056928,46595972.14164695
2013-08-22 07:00:00,7613334.27574637,46595972.14415991
2013-08-22 08:00:00,9036582.103734246,46549172.10430388
2013-08-22 09:00:00,12028727.289071167,46533572.0431718
2013-08-22 10:00:00,10356949.310324773,46533572.01763585
2013-08-22 11:00:00,12093359.999971181,46533572.02472385
2013-08-22 12:00:00,12136712.847665533,46533572.04229586
2013-08-22 13:00:00,11831285.464300066,46533572.04862788
2013-08-22 14:00:00,11456618.642313061,46533572.07524788
2013-08-22 15:00:00,11929344.532696659,46533572.040139884
2013-08-22 16:00:00,9794713.240614047,46533572.0028679
2013-08-22 17:00:00,7359291.081211002,46533571.98590187
2013-08-22 18:00:00,9984626.732771741,46533571.94592282
2013-08-22 19:00:00,9385670.94923551,46533571.97163386
2013-08-22 20:00:00,9142213.032723563,46463441.96582974
2013-08-22 21:00:00,7374349.546519178,40334815.78616878
2013-08-22 22:00:00,8210239.665046259,43624426.92461267
2013-08-22 23:00:00,9129167.428212153,46533572.16595168
2013-08-23 00:00:00,9231986.842101652,46533572.193087675
2013-08-23 01:00:00,6869398.565201141,46533572.30080567
2013-08-23 02:00:00,4158017.8257638696,46533572.26641171
2013-08-23 03:00:00,4774203.040583326,46533572.13827276
2013-08-23 04:00:00,3803837.841701379,46533572.144181736
2013-08-23 05:00:00,2755633.7131081726,46533572.14191172
2013-08-23 06:00:00,4248209.192835746,46533572.13008375
2013-08-23 07:00:00,4944050.219657409,46533572.079973735
2013-08-23 08:00:00,4432431.023623266,46533572.233021796
2013-08-23 09:00:00,6898053.586514458,46533572.42571376
2013-08-23 10:00:00,3211580.5465285494,46533572.42262777
2013-08-23 11:00:00,2477130.8158571194,46533572.381002784
2013-08-23 12:00:00,4251676.506388961,46533572.34442081
2013-08-23 13:00:00,6709999.386624483,46533572.315453835
2013-08-23 14:00:00,7807304.339271795,46533572.31803085
2013-08-23 15:00:00,12044363.215635693,46533572.35255583
2013-08-23 16:00:00,12570771.384092556,46533572.382159844
2013-08-23 17:00:00,11829426.129381921,46528372.381190844
2013-08-23 18:00:00,8896902.11353437,46533572.347579814
2013-08-23 19:00:00,10765590.56411095,46533572.35653984
2013-08-23 20:00:00,9495560.734259535,46533572.332172856
2013-08-23 21:00:00,8956148.025374472,46528372.313225836
2013-08-23 22:00:00,8416854.784059014,46533572.31009879
2013-08-23 23:00:00,7584032.922146255,46533572.27767776
2013-08-24 00:00:00,6905713.239763436,46533572.22120777
2013-08-24 01:00:00,7067752.871260266,46533572.202872746
2013-08-24 02:00:00,6689210.803434435,46533572.20684375
2013-08-24 03:00:00,5479279.217081738,46533572.20557575
2013-08-24 04:00:00,5421638.929615734,46533572.20557575
2013-08-24 05:00:00,5238750.479603288,46533572.206863746
2013-08-24 06:00:00,5321141.178516289,46528372.19846381
2013-08-24 07:00:00,5372829.748914817,46533572.19461781
2013-08-24 08:00:00,9537199.886131927,46533572.17574382
2013-08-24 09:00:00,9007945.980120238,46512772.209710754
2013-08-24 10:00:00,7695333.374237645,46533572.23898076
2013-08-24 11:00:00,7255392.753105471,46533572.23490373
2013-08-24 12:00:00,5615793.045950723,46533572.215370685
2013-08-24 13:00:00,3577814.9674769817,46390572.24674964
2013-08-24 14:00:00,2856166.365036174,46533572.095572636
2013-08-24 15:00:00,2496448.1163565996,46533572.075634584
2013-08-24 16:00:00,2179258.392095071,46533572.14724662
2013-08-24 17:00:00,2521027.7666391004,46533572.24001573
2013-08-24 18:00:00,2409247.9903531075,46395772.276910715
2013-08-24 19:00:00,2324194.343848675,46533572.25098875
2013-08-24 20:00:00,1934194.3047453926,46512772.17124076
2013-08-24 21:00:00,1566524.7656447256,46533572.150121786
2013-08-24 22:00:00,1900473.6021774912,46533572.14653979
2013-08-24 23:00:00,1848065.4505112001,45052899.66978686
2013-08-25 00:00:00,1819065.4934452942,45370753.758740805
2013-08-25 01:00:00,1914142.7188324707,46533572.14154382
2013-08-25 02:00:00,2112471.588289143,46533572.140204765
2013-08-25 03:00:00,1870454.5797585403,46533572.14082177
2013-08-25 04:00:00,2176355.3702361956,46533572.14137577
2013-08-25 05:00:00,2346619.3606852316,46533572.09547377
2013-08-25 06:00:00,2335166.371509312,46533572.10853978
2013-08-25 07:00:00,2265858.9358104933,46533572.11714378
2013-08-25 08:00:00,2162945.6871372126,46533572.11838378
2013-08-25 09:00:00,2225010.588677413,43869386.67310579
2013-08-25 10:00:00,2214053.1957950685,46533572.12174378
2013-08-25 11:00:00,1988967.4279515308,46533572.12174378
2013-08-25 12:00:00,1813557.215189536,46533572.12174378
2013-08-25 13:00:00,1736828.6615076186,46533572.142823756
2013-08-25 14:00:00,1822767.998666393,46533572.14703975
2013-08-25 15:00:00,1364161.5571858236,46533572.14703975
2013-08-25 16:00:00,1369142.6842790025,46533572.14703975
2013-08-25 17:00:00,1420704.3106607283,46533572.14703975
2013-08-25 18:00:00,1416384.8072255014,46533572.14703975
2013-08-25 19:00:00,1353911.4465438381,46533572.14703975
2013-08-25 20:00:00,1404173.075583065,46533572.14703975
2013-08-25 21:00:00,1372137.2711737643,46533572.13470475
2013-08-25 22:00:00,1378884.182577211,46533572.117435746
2013-08-25 23:00:00,1449937.0269944887,46533572.117435746
2013-08-26 00:00:00,1507650.354493377,46533572.117435746
2013-08-26 01:00:00,1509840.3585207318,46533572.117435746
2013-08-26 02:00:00,1542390.7610031313,46533572.117435746
2013-08-26 03:00:00,1460357.6404350488,46533572.11717173
2013-08-26 04:00:00,1360222.7952477254,46533572.11690772
2013-08-26 05:00:00,1362571.0544976152,46533572.11690772
2013-08-26 06:00:00,1360536.259710115,46533572.11690772
2013-08-26 07:00:00,1863995.7236131136,46595972.11892973
2013-08-26 08:00:00,1557893.986392993,46595972.154327735
2013-08-26 09:00:00,1518732.6755075883,46595972.16130774
2013-08-26 10:00:00,1437097.307241095,42143221.327942654
2013-08-26 11:00:00,6493339.141486316,41328661.516436815
2013-08-26 12:00:00,11517803.051212054,46595972.13284182
2013-08-26 13:00:00,11373196.419715833,46303807.997619785
2013-08-26 14:00:00,11454036.572319772,46060961.89009283
2013-08-26 15:00:00,12053606.896729935,46515879.62509085
2013-08-26 16:00:00,11755469.707207905,46595971.7189798
2013-08-26 17:00:00,10893774.93594107,46595971.64328677
2013-08-26 18:00:00,11904594.298492163,46595971.700995766
2013-08-26 19:00:00,11867974.784676408,46595971.78267976
2013-08-26 20:00:00,11953960.250650993,46595971.7534798
2013-08-26 21:00:00,11954194.699717421,46595971.80270378
2013-08-26 22:00:00,12032706.738396665,46595971.85863577
2013-08-26 23:00:00,12162664.986919679,46595971.84345176
2013-08-27 00:00:00,12094108.889137305,46595971.840283744
2013-08-27 01:00:00,12024532.314660182,46595971.81217574
2013-08-27 02:00:00,11998438.947816914,46595971.79885974
2013-08-27 03:00:00,11804803.45082206,46509571.81223575
2013-08-27 04:00:00,11262621.972662633,46595971.775147736
2013-08-27 05:00:00,8721450.268870069,46595971.83034173
2013-08-27 06:00:00,7362935.54878077,46595971.78039171
2013-08-27 07:00:00,8075691.975209574,46312499.958079666
2013-08-27 08:00:00,4869983.463381012,46595972.03226671
2013-08-27 09:00:00,3134245.681446205,46441586.15779162
2013-08-27 10:00:00,2834426.9938890785,46408096.18765255
2013-08-27 11:00:00,3496528.378500016,46595972.13877947
2013-08-27 12:00:00,2703893.0195350884,46143868.21596858
2013-08-27 13:00:00,3230498.7685654284,46349559.91877854
2013-08-27 14:00:00,3441307.4012613078,46416547.82168465
2013-08-27 15:00:00,10846229.138082247,46375911.86676357
2013-08-27 16:00:00,11677910.351568008,46595971.69692256
2013-08-27 17:00:00,12345891.943649873,46595971.75808963
2013-08-27 18:00:00,11437716.711685102,46595971.78597965
2013-08-27 19:00:00,11206678.886836898,46595971.849619634
2013-08-27 20:00:00,11332441.374537736,46595971.852457665
2013-08-27 21:00:00,11309784.974719895,46322279.87000569
2013-08-27 22:00:00,11474854.198946647,46595971.829083644
2013-08-27 23:00:00,11653333.931411272,46595971.68449963
2013-08-28 00:00:00,11682433.320412599,46430867.88974565
2013-08-28 01:00:00,10919004.636526197,46595971.902119644
2013-08-28 02:00:00,10084315.777122267,46595971.93896763
2013-08-28 03:00:00,7165596.393237453,46595972.01719162
2013-08-28 04:00:00,7150371.160932693,46460763.98879365
2013-08-28 05:00:00,5950870.027128474,46335963.93003365
2013-08-28 06:00:00,5962260.521429209,46499771.93628167
2013-08-28 07:00:00,4624215.600771357,46595971.96669969
2013-08-28 08:00:00,5348796.313908758,46595971.96610067
2013-08-28 09:00:00,3511412.6358383344,45493029.614382826
2013-08-28 10:00:00,2472624.1320126243,46595971.947787724
2013-08-28 11:00:00,1987387.2840860079,46595971.96570771
2013-08-28 12:00:00,1749205.2873955397,46595971.9407777
2013-08-28 13:00:00,8108571.187050808,46595971.88784272
2013-08-28 14:00:00,11739656.837219244,46595971.78328173
2013-08-28 15:00:00,11925357.657894995,46595971.785537705
2013-08-28 16:00:00,12466893.237153808,46595971.84989169
2013-08-28 17:00:00,12120475.155888591,46595971.88932772
2013-08-28 18:00:00,12391289.949235959,46595971.89265171
2013-08-28 19:00:00,12005326.852848904,46595971.91023574
2013-08-28 20:00:00,12168595.604485609,46595971.910360694
2013-08-28 21:00:00,11920044.494612588,46595971.889975704
2013-08-28 22:00:00,12201945.009576976,46595971.884455696
2013-08-28 23:00:00,12349831.057757821,46595971.85436876
2013-08-29 00:00:00,11268841.683176119,46165704.017002776
2013-08-29 01:00:00,11438099.845329205,46595971.82176181
2013-08-29 02:00:00,11397771.04231159,46595971.8301398
2013-08-29 03:00:00,11361942.295823075,46595971.775867805
2013-08-29 04:00:00,11196977.212940436,46595971.8023118
2013-08-29 05:00:00,11195170.53941338,46595971.8047158
2013-08-29 06:00:00,11212950.296173716,46595971.8047158
2013-08-29 07:00:00,11279421.811556052,46595971.81778079
2013-08-29 08:00:00,11408317.603125943,46595971.830422826
2013-08-29 09:00:00,11463933.315535614,46595971.84325275
2013-08-29 10:00:00,11637849.609476127,46520873.86589774
2013-08-29 11:00:00,11730826.824620852,46595971.84988878
